,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Generation,Type 1,Type 2,Evolution,Total
0,95.0,111.0,105.0,100.0,100.0,97.0,True,4,Ground,Electric,Stage1,608.0
1,44.0,47.0,43.0,60.0,44.0,39.0,False,3,Fighting,Ice,Mega,277.0
2,95.0,111.0,105.0,40.0,100.0,97.0,True,4,)Normal,Dark,Stage1,548.0
3,44.0,47.0,43.0,105.0,44.0,97.0,False,3,Bug,Ghost,Mega,380.0
4,94.0,111.0,105.0,106.0,100.0,97.0,True,1,Ice,Water,Stage1,613.0
5,95.0,111.0,81.0,40.0,100.0,97.0,True,5,)Normal,Dark,Stage1,524.0
6,44.0,110.0,105.0,106.0,46.0,97.0,False,6,Ice,Electric,Stage1,508.0
7,90.0,111.0,100.0,106.0,100.0,94.0,False,2,Ice,Grass,Stage1,601.0
8,95.0,111.0,104.0,73.0,100.0,49.0,False,4,)Normal,Grass,Stage1,532.0
9,44.0,47.0,43.0,103.0,49.0,39.0,False,2,Bug,Ghost,Stage2,325.0
10,44.0,47.0,43.0,106.0,99.0,49.0,True,2,Fairy,Water,Stage2,388.0
11,44.0,49.0,43.0,105.0,48.0,40.0,False,6,Water,Rock,Stage1,329.0
12,73.0,111.0,95.0,48.0,99.0,97.0,True,6,Steel,Grass,Stage1,523.0
13,64.0,107.0,43.0,43.0,80.0,39.0,False,5,Dark,Dark,Basic,376.0
14,44.0,47.0,91.0,106.0,92.0,97.0,False,1,Water,Ground,Stage2,477.0
15,95.0,111.0,105.0,104.0,100.0,97.0,True,4,)Normal,Dragon,Stage1,612.0
16,44.0,47.0,43.0,105.0,99.0,39.0,False,3,Bug,Ghost,Mega,377.0
17,95.0,111.0,105.0,105.0,99.0,97.0,True,4,Ground,Steel,Stage1,612.0
18,44.0,47.0,43.0,105.0,44.0,65.0,False,3,Bug,Ghost,Stage2,348.0
19,95.0,111.0,105.0,40.0,100.0,97.0,True,4,)Normal,Dark,Stage1,548.0
20,74.0,111.0,105.0,105.0,100.0,97.0,True,1,Rock,Electric,Stage1,592.0
21,95.0,111.0,105.0,99.0,100.0,97.0,True,4,)Normal,Steel,Stage1,607.0
22,44.0,47.0,43.0,96.0,96.0,39.0,False,3,Water,Ghost,Mega,365.0
23,47.0,110.0,103.0,105.0,100.0,97.0,True,1,Ground,Water,Stage1,562.0
24,44.0,47.0,43.0,105.0,44.0,39.0,False,3,Fairy,Ghost,Mega,322.0
25,95.0,111.0,105.0,90.0,100.0,97.0,True,4,Flying,Dark,Stage1,598.0
26,44.0,47.0,43.0,98.0,44.0,67.0,False,3,Bug,Ghost,Stage2,343.0
